0.068967	4000	506.98	3.9795e-08
0.068967	4000	506.98	3.9868e-08
0.068967	4000	506.98	3.9928e-08
0.068967	4000	506.98	3.9979e-08
0.068967	4000	506.98	4.001e-08
0.068967	4000	506.98	4.0029e-08
0.068967	4000	506.98	4.0037e-08
0.068968	4000	506.98	3.8907e-08
0.068968	4000	506.98	3.9071e-08
0.068968	4000	506.98	3.9225e-08
0.068968	4000	506.98	3.9367e-08
0.068968	4000	506.98	3.949e-08
0.068968	4000	506.98	3.9606e-08
0.068968	4000	506.98	3.9708e-08
0.068969	4000	506.98	3.8326e-08
0.068969	4000	506.98	3.8534e-08
0.068969	4000	506.98	3.8726e-08
0.06897	4000	506.98	3.8106e-08
0.068971	4000	506.98	3.7629e-08
0.068971	4000	506.98	3.7874e-08
0.068972	4000	506.98	3.7374e-08
0.068973	4000	506.98	3.7105e-08
0.068974	4000	506.98	3.6826e-08
0.068976	4000	506.98	3.6537e-08
0.068977	4000	506.98	3.6229e-08
0.068979	4000	506.98	3.5913e-08
0.068981	4000	506.98	3.5584e-08
0.068983	4000	506.98	3.5244e-08
0.068986	4000	506.98	3.4894e-08
0.068989	4000	506.98	3.4523e-08
0.068992	4000	506.98	3.4153e-08
0.068995	4000	506.98	3.3765e-08
0.068999	4000	506.98	3.3372e-08
0.069003	4000	506.98	3.2963e-08
0.069007	4000	506.98	3.2549e-08
0.069012	4000	506.98	3.2127e-08
0.069017	4000	506.98	3.169e-08
0.069023	4000	506.98	3.1251e-08
0.069029	4000	506.98	3.0794e-08
0.069036	4000	506.98	3.0326e-08
0.069043	4000	506.98	2.9859e-08
0.069051	4000	506.98	2.9379e-08
0.06906	4000	506.98	2.8892e-08
0.069069	4000	506.98	2.8399e-08
0.069079	4000	506.98	2.7901e-08
0.069089	4000	506.98	2.7396e-08
0.0691	4000	506.98	2.6881e-08
0.069112	4000	506.98	2.6364e-08
0.069125	4000	506.98	2.5837e-08
0.069138	4000	506.98	2.5309e-08
0.069152	4000	506.98	2.4768e-08
0.069168	4000	506.98	2.4228e-08
0.069184	4000	506.98	2.3688e-08
0.069201	4000	506.98	2.3137e-08
0.069219	4000	506.98	2.2592e-08
0.069238	4000	506.98	2.2036e-08
0.069258	4000	506.98	2.1484e-08
0.06928	4000	506.98	2.0938e-08
0.069302	4000	506.98	2.0376e-08
0.069326	4000	506.98	1.9824e-08
0.069351	4000	506.98	1.9261e-08
0.069377	4000	506.98	1.8711e-08
0.069405	4000	506.98	1.815e-08
0.069434	4000	506.98	1.7589e-08
0.069465	4000	506.98	1.7043e-08
0.069497	4000	506.98	1.6488e-08
0.06953	4000	506.98	1.5948e-08
0.069565	4000	506.98	1.5399e-08
0.069602	4000	506.98	1.4863e-08
0.069641	4000	506.98	1.4333e-08
0.069681	4000	506.98	1.3797e-08
0.069723	4000	506.98	1.3278e-08
0.069768	4000	506.98	1.2748e-08
0.069814	4000	506.98	1.2239e-08
0.069862	4000	506.98	1.1731e-08
0.069912	4000	506.98	1.1222e-08
0.069965	4000	506.98	1.0738e-08
0.070019	4000	506.98	1.0248e-08
0.070077	4000	506.98	9.7732e-09
0.070136	4000	506.98	9.3116e-09
