0.068967	4000	506.98	342.79
0.068968	4000	506.98	342.79
0.068969	4000	506.98	342.79
0.06897	4000	506.98	342.79
0.068971	4000	506.98	342.79
0.068972	4000	506.98	342.79
0.068973	4000	506.98	342.79
0.068974	4000	506.98	342.79
0.068976	4000	506.98	342.79
0.068977	4000	506.98	342.79
0.068979	4000	506.98	342.79
0.068981	4000	506.98	342.79
0.068983	4000	506.98	342.79
0.068986	4000	506.98	342.79
0.068989	4000	506.98	342.79
0.068992	4000	506.98	342.79
0.068995	4000	506.98	342.79
0.068999	4000	506.98	342.79
0.069003	4000	506.98	342.79
0.069007	4000	506.98	342.79
0.069012	4000	506.98	342.79
0.069017	4000	506.98	342.79
0.069023	4000	506.98	342.79
0.069029	4000	506.98	342.79
0.069036	4000	506.98	342.79
0.069043	4000	506.98	342.79
0.069051	4000	506.98	342.79
0.06906	4000	506.98	342.79
0.069069	4000	506.98	342.79
0.069079	4000	506.98	342.79
0.069089	4000	506.98	342.79
0.0691	4000	506.98	342.79
0.069112	4000	506.98	342.79
0.069125	4000	506.98	342.79
0.069138	4000	506.98	342.79
0.069152	4000	506.98	342.79
0.069168	4000	506.98	342.79
0.069184	4000	506.98	342.79
0.069201	4000	506.98	342.79
0.069219	4000	506.98	342.79
0.069238	4000	506.98	342.79
0.069258	4000	506.98	342.79
0.06928	4000	506.98	342.79
0.069302	4000	506.98	342.79
0.069326	4000	506.98	342.79
0.069351	4000	506.98	342.79
0.069377	4000	506.98	342.79
0.069405	4000	506.98	342.79
0.069434	4000	506.98	342.79
0.069465	4000	506.98	342.79
0.069497	4000	506.98	342.79
0.06953	4000	506.98	342.79
0.069565	4000	506.98	342.79
0.069602	4000	506.98	342.79
0.069641	4000	506.98	342.79
0.069681	4000	506.98	342.79
0.069723	4000	506.98	342.79
0.069768	4000	506.98	342.79
0.069814	4000	506.98	342.79
0.069862	4000	506.98	342.79
0.069912	4000	506.98	342.79
0.069965	4000	506.98	342.79
0.070019	4000	506.98	342.79
0.070077	4000	506.98	342.79
0.070136	4000	506.98	342.79
0.070198	4000	506.98	342.79
0.070263	4000	506.98	342.79
0.07033	4000	506.98	342.79
0.0704	4000	506.98	342.79
0.070474	4000	506.98	342.79
0.07055	4000	506.98	342.79
0.070629	4000	506.98	342.79
0.070711	4000	506.98	342.79
0.070797	4000	506.98	342.79
0.070886	4000	506.98	342.79
0.070979	4000	506.98	342.79
0.071075	4000	506.98	342.79
0.071175	4000	506.98	342.79
0.07128	4000	506.98	342.79
0.071388	4000	506.98	342.79
0.071501	4000	506.98	342.79
0.071618	4000	506.98	342.79
0.07174	4000	506.98	342.79
0.071866	4000	506.98	342.79
0.071998	4000	506.98	342.79
0.072135	4000	506.98	342.79
0.072277	4000	506.98	342.79
0.072425	4000	506.98	342.79
0.072578	4000	506.98	342.79
0.072738	4000	506.98	342.79
0.072904	4000	506.98	342.79
0.073077	4000	506.98	342.79
0.073257	4000	506.98	342.79
0.073444	4000	506.98	342.79
0.073639	4000	506.98	342.79
0.073841	4000	506.98	342.79
0.074052	4000	506.98	342.79
0.074271	4000	506.98	342.79
