50000	100.15
48773	100.07
47577	100.01
46410	100
45272	99.999
44161	99.999
43078	100
42021	100
40991	100.01
39985	100.01
39004	99.999
38048	99.995
37114	100
36204	100
35316	99.993
34450	99.993
33605	99.997
32781	100
31977	100
31192	100
30427	99.994
29681	99.99
28953	99.999
28243	99.994
27550	99.981
26874	99.985
26215	100
25572	100
24945	99.979
24333	99.964
23736	99.979
23154	100.01
22586	100
22033	99.985
21492	99.971
20965	99.961
20451	99.972
19949	99.996
19460	99.992
18983	99.966
18518	99.963
18063	99.977
17620	99.981
17188	99.986
16767	99.975
16356	99.95
15955	99.943
15564	99.955
15182	99.962
14810	99.954
14447	99.949
14093	99.945
13747	99.943
13410	99.941
13081	99.937
12761	99.935
12448	99.932
12143	99.926
11845	99.923
11555	99.923
11272	99.914
10995	99.9
10726	99.897
10463	99.904
10207	99.9
9956.8	99.884
9712.8	99.874
9474.9	99.866
9242.8	99.855
9016.4	99.848
8795.6	99.856
8580.2	99.862
8370.1	99.848
8165.1	99.815
7965.2	99.781
7770.2	99.75
7580	99.724
7394.5	99.701
7213.5	99.682
7037	99.667
6864.9	99.654
6696.9	99.645
6533.1	99.637
6373.4	99.632
6217.5	99.628
6065.5	99.626
5917.2	99.626
5772.6	99.627
5631.6	99.629
5494	99.633
5359.8	99.637
5228.9	99.642
5101.3	99.647
4976.8	99.653
4855.3	99.66
4736.9	99.667
4621.4	99.674
4508.7	99.682
4398.8	99.69
4291.6	99.698
4187.1	99.706
4085.2	99.714
3985.8	99.722
3888.8	99.73
3794.2	99.739
3702	99.747
3612	99.755
3524.3	99.763
3438.8	99.77
3355.4	99.778
3274	99.786
3194.7	99.793
3117.3	99.8
3041.9	99.807
2968.3	99.814
2896.6	99.821
2826.6	99.828
2758.4	99.834
2691.9	99.84
2627.1	99.846
2563.9	99.852
2502.2	99.858
2442.1	99.863
2383.5	99.869
2326.4	99.874
2270.7	99.879
2216.4	99.883
2163.5	99.888
2111.9	99.893
2061.6	99.897
2012.6	99.901
1964.8	99.905
1918.2	99.909
1872.9	99.913
1828.6	99.916
1785.5	99.92
1743.5	99.923
1702.6	99.926
1662.7	99.929
1623.8	99.932
1586	99.935
1549.1	99.937
1513.1	99.94
1478.1	99.942
1444	99.945
1410.8	99.947
1378.5	99.949
1347	99.951
1316.3	99.953
1286.4	99.955
1257.3	99.957
1229	99.959
1201.5	99.961
1174.7	99.962
1148.6	99.964
1123.2	99.965
1098.5	99.967
1074.4	99.968
1051	99.969
1028.3	99.97
1006.1	99.972
984.63	99.973
963.72	99.974
943.38	99.975
923.62	99.976
904.41	99.977
885.75	99.978
867.62	99.979
850.01	99.979
832.9	99.98
816.3	99.981
800.17	99.982
784.53	99.982
769.34	99.983
754.61	99.984
740.32	99.984
726.46	99.985
713.02	99.985
700	99.986
687.38	99.986
675.15	99.987
663.3	99.987
651.83	99.988
640.73	99.988
629.98	99.988
619.58	99.989
609.52	99.989
599.79	99.989
590.39	99.99
581.3	99.99
572.51	99.99
564.03	99.991
555.84	99.991
547.93	99.991
540.3	99.991
532.94	99.992
525.84	99.992
518.99	99.992
512.39	99.992
506.04	99.992
499.91	99.993
494.02	99.993
488.34	99.993
482.88	99.993
477.62	99.993
472.57	99.993
467.71	99.993
463.04	99.994
458.55	99.994
454.24	99.994
450.1	99.994
446.13	99.994
442.32	99.994
438.66	99.994
435.15	99.994
431.78	99.994
428.56	99.994
425.47	99.995
422.51	99.995
419.67	99.995
416.95	99.995
414.35	99.995
411.86	99.995
409.48	99.995
407.2	99.995
405.02	99.995
402.94	99.995
400.95	99.995
399.04	99.995
397.22	99.995
395.48	99.995
393.82	99.995
392.23	99.995
390.71	99.995
389.27	99.995
387.89	99.995
386.57	99.995
385.31	99.996
384.11	99.996
382.96	99.996
381.87	99.996
380.83	99.996
379.83	99.996
378.88	99.996
377.98	99.996
377.12	99.996
376.29	99.996
375.51	99.996
374.76	99.996
374.05	99.996
373.37	99.996
372.73	99.996
372.11	99.996
371.53	99.996
370.97	99.996
370.43	99.996
369.93	99.996
369.44	99.996
368.98	99.996
368.55	99.996
368.13	99.996
367.73	99.996
367.35	99.996
366.99	99.996
366.65	99.996
366.32	99.996
366.01	99.996
365.72	99.996
365.43	99.996
365.16	99.996
364.91	99.996
364.67	99.996
364.43	99.996
364.21	99.996
364	99.996
363.8	99.996
363.61	99.996
363.43	99.996
363.26	99.996
363.09	99.996
362.94	99.996
362.79	99.996
362.65	99.996
362.51	99.996
362.38	99.996
362.26	99.996
362.14	99.996
362.03	99.996
361.93	99.996
361.82	99.996
361.73	99.996
361.64	99.996
361.55	99.996
