% Model:              Calibration1.mph
% Version:            COMSOL 5.5.0.292
% Date:               Aug 5 2020, 15:34
% Dimension:          1
% Nodes:              540
% Expressions:        1
% Description:        Line graph
% x                       Height
0                         -0.09183056092210148
9.276437847866419E-4      -35.211604938094595
0.0018552875695732839     -69.66115186012975
0.0027829313543599257     -103.3726792521072
0.0037105751391465678     -136.27211389691135
0.004638218923933209      -168.28556667157096
0.0055658627087198514     -199.34748405681538
0.006493506493506494      -229.40775226528478
0.0074211502782931356     -258.4358207561265
0.008348794063079777      -286.4208685765134
0.009276437847866418      -313.3679822306944
0.01020408163265306       -339.29110468285717
0.011131725417439703      -364.1812754531414
0.012059369202226345      -388.0329532648118
0.012987012987012988      -410.8823132153459
0.01391465677179963       -432.7589569155064
0.01484230055658627       -453.68973384434224
0.015769944341372914      -473.7031995770023
0.016697588126159554      -492.83355060499173
0.0176252319109462        -511.1231589514274
0.018552875695732836      -528.6231874572776
0.01948051948051948       -545.3921494910217
0.02040816326530612       -561.4926357748826
0.02133580705009276       -576.9918450815223
0.022263450834879406      -591.9133326340285
0.023191094619666047      -606.3509105957719
0.02411873840445269       -620.3762445235482
0.025046382189239328      -634.0403687531191
0.025974025974025972      -647.3755647570908
0.026901669758812613      -660.3970148968227
0.027829313543599254      -673.1037631054446
0.0287569573283859        -685.4786903319618
0.02968460111317254       -697.4874087935842
0.030612244897959183      -709.0761780098018
0.03153988868274583       -720.1060525215295
0.032467532467532464      -730.5062536824988
0.03339517625231911       -740.1165630335524
0.03432282003710575       -748.8000093963618
0.0352504638218924        -756.447242249578
0.03617810760667904       -762.9809896899784
0.03710575139146568       -768.360125795837
0.03803339517625232       -772.5829090650647
0.03896103896103897       -775.6890239237177
0.03988868274582561       -777.7601373183882
0.04081632653061225       -778.9187793608219
0.04174397031539889       -779.3527503023154
0.04267161410018553       -779.215949178855
0.04359925788497218       -778.6948738782937
0.044526901669758825      -777.9451497501097
0.045454545454545456      -777.0909005324353
0.04638218923933211       -776.224863557253
0.04730983302411875       -775.4091832386575
0.048237476808905395      -774.6768437747062
0.04916512059369203       -774.0337283095753
0.05009276437847867       -773.4613221791517
0.051020408163265314      -772.9200888778462
0.05194805194805195       -772.3948852678573
0.052875695732838596      -771.8417308996803
0.05380333951762524       -771.250127334788
0.054730983302411884      -770.6113982731464
0.05565862708719852       -769.9191487723664
0.056586270871985166      -769.1695692408726
0.05751391465677181       -768.3614516297685
0.05844155844155845       -767.4958283559083
0.0593692022263451        -766.5751904862714
0.060296846011131736      -765.602294548717
0.06122448979591838       -764.5786150340681
0.06215213358070502       -763.4885978095693
0.06307977736549167       -762.3230563813974
0.06400742115027831       -761.0724732643167
0.06493506493506494       -759.7256546678996
0.06586270871985157       -758.2707500033866
0.06679035250463823       -756.6962901995564
0.06771799628942488       -754.9921170986448
0.06864564007421152       -753.1500963932556
0.06957328385899816       -751.164535936226
0.07050092764378481       -749.032265040501
0.07142857142857145       -746.7523685301278
0.0723562152133581        -744.3238982047081
0.07328385899814473       -741.7462378666071
0.07421150278293137       -739.0238373336186
0.07513914656771802       -736.1611104757768
0.07606679035250466       -733.1627978236808
0.07699443413729132       -730.0343693305853
0.07792207792207796       -726.7823884470379
0.0788497217068646        -723.4147674213884
0.07977736549165125       -719.9408623716682
0.0807050092764379        -716.3713773181787
0.08163265306122452       -712.7180686305932
0.08256029684601117       -708.9978060175281
0.08348794063079781       -705.2152580151725
0.08441558441558446       -701.3946289264436
0.0853432282003711        -697.5581026805241
0.08627087198515775       -693.7262227727634
0.08719851576994439       -689.9182942753688
0.08812615955473103       -686.1527446050528
0.08905380333951768       -682.447387304794
0.08998144712430431       -678.8195471538214
0.09090909090909095       -675.2860206868047
0.0918367346938776        -671.8628619812781
0.09276437847866424       -668.531761421942
0.09369202226345089       -665.3080561171973
0.09461966604823753       -662.1581713242716
0.09554730983302417       -659.0435316343244
0.09647495361781082       -655.920899653921
0.09740259740259746       -652.7427785158754
0.0983302411873841        -649.4578403449045
0.09925788497217074       -646.0113510410712
0.10018552875695738       -642.3455701509437
0.10111317254174403       -638.400116946691
0.10204081632653067       -634.1123050218121
0.10296846011131731       -629.4993045038841
0.10389610389610396       -624.5049925956712
0.1048237476808906        -619.1754876510556
0.10575139146567725       -613.5628184400408
0.10667903525046388       -607.7249540867766
0.10760667903525052       -601.7257089659897
0.10853432282003717       -595.6344727042049
0.10946196660482381       -589.5257237899008
0.11038961038961045       -583.4782930212688
0.1113172541743971        -577.5743546369936
0.11224489795918374       -571.8981365118124
0.11317254174397039       -566.4326912229709
0.11410018552875703       -561.2311462147976
0.11502782931354366       -556.2718228862094
0.1159554730983303        -551.5276126874189
0.11688311688311695       -546.9666460037812
0.1178107606679036        -542.5530964379275
0.11873840445269024       -538.2480949821653
0.11966604823747688       -534.0107268161097
0.12059369202226353       -529.7990835305197
0.12152133580705017       -525.5713449769493
0.12244897959183682       -521.2868660616541
0.12337662337662345       -516.9473610091833
0.12430426716141009       -512.5272767031495
0.12523191094619673       -508.02585807167213
0.1261595547309834        -503.4448765970721
0.12708719851577002       -498.78846099028686
0.12801484230055665       -494.06287358511474
0.1289424860853433        -489.2762233430934
0.12987012987012994       -484.43811025091304
0.1307977736549166        -479.5592010403114
0.13172541743970323       -474.65073957396504
0.1326530612244899        -469.72400016300304
0.13358070500927652       -464.7825149631933
0.13450834879406318       -459.83305742662833
0.13543599257884983       -454.8805973557356
0.13636363636363644       -449.928569683493
0.13729128014842312       -444.9791262516721
0.13821892393320975       -440.0334056130271
