% Model:              Calibration1.mph
% Version:            COMSOL 5.5.0.292
% Date:               Aug 5 2020, 10:55
% Dimension:          1
% Nodes:              1387
% Expressions:        1
% Description:        Line graph
% x                       Height
0                         1.1071218545778127E9
0.003607503607503608      1.10342864039175E9
0.007215007215007216      1.0997946403808675E9
0.010822510822510824      1.0962118078224585E9
0.014430014430014432      1.0926769467064242E9
0.01803751803751804       1.0891880239410841E9
0.021645021645021648      1.0857419916390362E9
0.02525252525252526       1.0823341194823918E9
0.028860028860028863      1.078958837167605E9
0.03246753246753247       1.0756128868123655E9
0.03607503607503608       1.0723049784093643E9
0.03968253968253969       1.0690226589846658E9
0.0432900432900433        1.065765283516481E9
0.0468975468975469        1.0625331538361224E9
0.05050505050505051       1.0593263546077585E9
0.054112554112554126      1.0561436804727174E9
0.057720057720057734      1.0529824542403712E9
0.06132756132756134       1.0498392361257733E9
0.06493506493506494       1.0467118535535963E9
0.06854256854256856       1.0436100856524525E9
0.07215007215007216       1.0405226177878939E9
0.07575757575757579       1.0374500132070538E9
0.07936507936507937       1.0343934177759823E9
0.082972582972583         1.0313535144840444E9
0.0865800865800866        1.028329743655179E9
0.09018759018759022       1.0253202183864679E9
0.0937950937950938        1.0223223352141199E9
0.09740259740259744       1.0193343605068614E9
0.10101010101010102       1.0163659763491924E9
0.10461760461760465       1.0134067649591078E9
0.10822510822510825       1.0104576712016046E9
0.11183261183261185       1.0075200803535391E9
0.11544011544011547       1.0045948577095115E9
0.11904761904761907       1.0016817024480445E9
0.12265512265512268       9.987790962589293E8
0.1262626262626263        9.95884846730943E8
0.12987012987012989       9.929974232404761E8
0.13347763347763347       9.901261999352654E8
0.13708513708513712       9.872614031434685E8
0.14069264069264073       9.844041143291454E8
0.1443001443001443        9.815557836139568E8
0.1479076479076479        9.787173295085647E8
0.15151515151515152       9.758885718962282E8
0.15512265512265513       9.730681960083281E8
0.15873015873015872       9.702542473916162E8
0.16233766233766234       9.674453074291631E8
0.16594516594516595       9.646504418944784E8
0.16955266955266957       9.6186035074052E8
0.17316017316017315       9.590761702555801E8
0.17676767676767674       9.562993563135287E8
0.18037518037518036       9.535308353824439E8
0.18398268398268391       9.507704914676799E8
0.18759018759018756       9.480171385512187E8
0.19119769119769114       9.452689785265219E8
0.19480519480519476       9.42524664157186E8
0.19841269841269835       9.397929815887443E8
0.20202020202020196       9.370650014904135E8
0.20562770562770558       9.343418813540868E8
0.2092352092352092        9.316250602115655E8
0.21284271284271278       9.289154547701378E8
0.2164502164502164        9.262129865349718E8
0.22005772005772          9.235165594463856E8
0.22366522366522362       9.208244880313339E8
0.2272727272727272        9.181354758136868E8
0.23088023088023082       9.154580576595085E8
0.23448773448773444       9.127836100748361E8
0.23809523809523805       9.101132959645009E8
0.24170274170274164       9.074485283466822E8
0.24531024531024526       9.047902068259677E8
0.24891774891774887       9.021382764906356E8
0.2525252525252525        8.994917089783934E8
0.2561327561327561        8.968489057098739E8
0.25974025974025966       8.942086094072523E8
0.2633477633477633        8.915791271287409E8
0.2669552669552669        8.889520979659483E8
0.2705627705627705        8.863286820129005E8
0.27417027417027406       8.837102625453026E8
0.27777777777777773       8.81097719009304E8
0.2813852813852813        8.784910121789951E8
0.2849927849927849        8.758891675994743E8
0.28860028860028847       8.732906573148835E8
0.2922077922077921        8.706942563773446E8
0.2958152958152957        8.681080624402517E8
0.2994227994227993        8.655239472996871E8
0.3030303030303029        8.629430636909285E8
0.3066378066378065        8.603667637596467E8
0.31024531024531016       8.577959056093254E8
0.3138528138528137        8.55230460903803E8
0.31746031746031733       8.526695000207188E8
0.3210678210678209        8.50111554755183E8
0.3246753246753245        8.47555428109662E8
0.3282828282828281        8.450090224001178E8
0.33189033189033174       8.424644210115285E8
0.33549783549783535       8.399227666085132E8
0.3391053391053389        8.373853798961022E8
0.3427128427128425        8.348530973360529E8
0.3463203463203461        8.323258984462146E8
0.3499278499278497        8.29802892218695E8
0.3535353535353533        8.272826626562186E8
0.35714285714285693       8.247640378208952E8
0.3607503607503605        8.222547356827002E8
0.3643578643578641        8.197470356004487E8
0.3679653679653678        8.172420684074912E8
0.3715728715728713        8.14741123511541E8
0.3751803751803749        8.122450158198195E8
0.3787878787878785        8.097537306909881E8
0.38239538239538207       8.07266411308352E8
0.3860028860028857        8.047816884736487E8
0.3896103896103893        8.022984134324739E8
0.39321789321789286       7.998241281884158E8
0.3968253968253965        7.973512966748862E8
0.40043290043290014       7.948810367301582E8
0.4040404040404037        7.924146067646294E8
0.4076479076479073        7.899528003562847E8
0.41125541125541093       7.874956072963887E8
0.4148629148629145        7.850422016967992E8
0.41847041847041816       7.825912571583887E8
0.4220779220779218        7.801416467934915E8
0.4256854256854253        7.777007430449624E8
0.4292929292929289        7.752611858888214E8
0.43290043290043256       7.728240793277727E8
0.4365079365079361        7.703906511717789E8
0.44011544011543974       7.679616739950149E8
0.44372294372294335       7.655371410572871E8
0.447330447330447         7.63116254982535E8
0.4509379509379506        7.606977291938263E8
0.45454545454545414       7.582804577818935E8
0.4581529581529577        7.558716485067223E8
0.46176046176046137       7.534641109547716E8
0.465367965367965         7.51058934589083E8
0.46897546897546855       7.486573169751177E8
0.4725829725829722        7.462600099869249E8
0.4761904761904758        7.438670096359283E8
0.4797979797979794        7.414775451991453E8
0.48340548340548295       7.390903676462896E8
0.48701298701298656       7.367043915148587E8
0.4906204906204902        7.343266635945454E8
0.49422799422799385       7.319501583300827E8
0.4978354978354974        7.295759501047908E8
0.5014430014430009        7.272052065518103E8
0.5050505050505046        7.248386591211782E8
