39.219	2000	25	599.25
39.159	2000	25	599.26
39.106	2000	25	599.26
39.058	2000	25	599.26
39.016	2000	25	599.26
38.979	2000	25	599.26
38.947	2000	25	599.26
38.917	2000	25	599.26
38.891	2000	25	599.27
38.869	2000	25	599.27
38.848	2000	25	599.27
38.83	2000	25	599.27
38.814	2000	25	599.27
38.8	2000	25	599.27
38.787	2000	25	599.27
38.776	2000	25	599.27
38.766	2000	25	599.27
38.758	2000	25	599.27
38.75	2000	25	599.27
38.743	2000	25	599.27
38.737	2000	25	599.27
38.731	2000	25	599.27
38.726	2000	25	599.27
38.722	2000	25	599.27
38.718	2000	25	599.27
38.714	2000	25	599.27
38.711	2000	25	599.27
38.709	2000	25	599.27
38.706	2000	25	599.27
38.704	2000	25	599.27
38.702	2000	25	599.27
38.7	2000	25	599.27
38.698	2000	25	599.27
38.697	2000	25	599.27
38.696	2000	25	599.27
38.694	2000	25	599.27
38.693	2000	25	599.27
38.692	2000	25	599.27
38.691	2000	25	599.27
38.691	2000	25	599.27
38.69	2000	25	599.27
38.689	2000	25	599.27
38.688	2000	25	599.27
38.688	2000	25	599.27
38.687	2000	25	599.27
38.687	2000	25	599.27
38.686	2000	25	599.27
38.686	2000	25	599.27
38.685	2000	25	599.27
38.685	2000	25	599.27
38.685	2000	25	599.27
38.684	2000	25	599.27
38.684	2000	25	599.27
38.684	2000	25	599.27
38.683	2000	25	599.27
38.683	2000	25	599.27
38.683	2000	25	599.27
38.683	2000	25	599.27
38.682	2000	25	599.27
38.682	2000	25	599.27
38.682	2000	25	599.27
38.682	2000	25	599.27
38.681	2000	25	599.27
38.681	2000	25	599.27
38.681	2000	25	599.27
38.681	2000	25	599.27
38.681	2000	25	599.27
38.68	2000	25	599.27
38.68	2000	25	599.27
38.68	2000	25	599.27
38.68	2000	25	599.27
38.68	2000	25	599.27
38.68	2000	25	599.27
38.679	2000	25	599.27
38.679	2000	25	599.27
38.679	2000	25	599.27
38.679	2000	25	599.27
38.679	2000	25	599.27
38.679	2000	25	599.27
38.679	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.678	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.677	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.676	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.675	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
38.674	2000	25	599.27
3000	3000	25	393.88
2841.6	3000	25	397.21
2690.4	3000	25	401.51
2546	3000	25	411.1
2408.4	3000	25	420.67
2277.3	3000	25	430.54
2152.5	3000	25	440.29
2033.8	3000	25	450.22
1921	3000	25	459.92
1813.8	3000	25	469.65
1712.1	3000	25	479.03
1615.6	3000	25	488.27
1524.2	3000	25	497.06
1437.6	3000	25	505.61
1355.6	3000	25	513.64
1278	3000	25	521.28
1204.7	3000	25	528.35
1135.4	3000	25	535.01
1069.9	3000	25	541.15
1008.1	3000	25	546.86
949.71	3000	25	552.01
894.66	3000	25	556.66
842.74	3000	25	560.76
793.79	3000	25	564.41
747.64	3000	25	567.64
704.16	3000	25	570.56
663.19	3000	25	573.1
624.6	3000	25	575.2
588.26	3000	25	576.91
554.05	3000	25	578.3
521.84	3000	25	579.37
491.54	3000	25	580.14
463.02	3000	25	580.6
436.19	3000	25	581.01
410.95	3000	25	581.54
387.22	3000	25	582.27
364.9	3000	25	583.14
343.93	3000	25	584.08
324.22	3000	25	585.08
305.69	3000	25	586.08
288.3	3000	25	587.07
271.96	3000	25	588.04
256.62	3000	25	588.97
242.23	3000	25	589.86
228.72	3000	25	590.69
216.06	3000	25	591.47
204.19	3000	25	592.19
193.07	3000	25	592.87
182.66	3000	25	593.48
172.92	3000	25	594.05
163.82	3000	25	594.57
155.3	3000	25	595.04
147.36	3000	25	595.47
139.95	3000	25	595.86
133.04	3000	25	596.21
126.61	3000	25	596.53
120.63	3000	25	596.82
115.07	3000	25	597.08
109.92	3000	25	597.31
105.14	3000	25	597.52
100.73	3000	25	597.7
96.652	3000	25	597.87
92.892	3000	25	598.02
89.432	3000	25	598.16
86.252	3000	25	598.28
83.335	3000	25	598.38
80.664	3000	25	598.48
78.223	3000	25	598.56
75.997	3000	25	598.64
73.97	3000	25	598.71
72.127	3000	25	598.77
70.456	3000	25	598.82
68.942	3000	25	598.87
67.573	3000	25	598.91
66.338	3000	25	598.95
65.225	3000	25	598.98
64.223	3000	25	599.01
63.323	3000	25	599.04
62.515	3000	25	599.06
61.791	3000	25	599.08
61.143	3000	25	599.1
60.563	3000	25	599.11
60.045	3000	25	599.13
59.583	3000	25	599.14
59.171	3000	25	599.15
58.803	3000	25	599.16
58.476	3000	25	599.17
58.185	3000	25	599.18
57.925	3000	25	599.19
57.695	3000	25	599.19
57.49	3000	25	599.2
57.308	3000	25	599.2
57.147	3000	25	599.21
57.003	3000	25	599.21
56.876	3000	25	599.21
56.763	3000	25	599.22
56.662	3000	25	599.22
56.574	3000	25	599.22
56.495	3000	25	599.22
56.425	3000	25	599.23
56.363	3000	25	599.23
56.308	3000	25	599.23
56.259	3000	25	599.23
56.216	3000	25	599.23
56.177	3000	25	599.23
56.143	3000	25	599.23
56.113	3000	25	599.23
56.087	3000	25	599.24
56.063	3000	25	599.24
56.042	3000	25	599.24
56.023	3000	25	599.24
56.007	3000	25	599.24
55.992	3000	25	599.24
55.979	3000	25	599.24
55.967	3000	25	599.24
55.957	3000	25	599.24
55.948	3000	25	599.24
55.939	3000	25	599.24
55.932	3000	25	599.24
55.926	3000	25	599.24
55.92	3000	25	599.24
55.915	3000	25	599.24
55.91	3000	25	599.24
55.906	3000	25	599.24
55.902	3000	25	599.24
55.899	3000	25	599.24
55.896	3000	25	599.24
55.893	3000	25	599.24
55.891	3000	25	599.24
55.889	3000	25	599.24
55.887	3000	25	599.24
55.885	3000	25	599.24
55.883	3000	25	599.24
55.882	3000	25	599.24
55.88	3000	25	599.24
55.879	3000	25	599.24
55.878	3000	25	599.24
55.877	3000	25	599.24
55.876	3000	25	599.24
55.875	3000	25	599.24
55.874	3000	25	599.24
55.874	3000	25	599.24
55.873	3000	25	599.24
55.872	3000	25	599.24
55.871	3000	25	599.24
55.871	3000	25	599.24
55.87	3000	25	599.24
55.87	3000	25	599.24
55.869	3000	25	599.24
55.869	3000	25	599.24
55.868	3000	25	599.24
55.868	3000	25	599.24
55.868	3000	25	599.24
55.867	3000	25	599.24
55.867	3000	25	599.24
55.866	3000	25	599.24
55.866	3000	25	599.24
55.866	3000	25	599.24
55.865	3000	25	599.24
55.865	3000	25	599.24
55.865	3000	25	599.24
55.864	3000	25	599.24
55.864	3000	25	599.24
55.864	3000	25	599.24
55.864	3000	25	599.24
55.863	3000	25	599.24
55.863	3000	25	599.24
55.863	3000	25	599.24
55.863	3000	25	599.24
55.862	3000	25	599.24
55.862	3000	25	599.24
55.862	3000	25	599.24
55.862	3000	25	599.24
55.861	3000	25	599.24
55.861	3000	25	599.24
55.861	3000	25	599.24
55.861	3000	25	599.24
55.861	3000	25	599.24
55.86	3000	25	599.24
55.86	3000	25	599.24
55.86	3000	25	599.24
55.86	3000	25	599.24
55.86	3000	25	599.24
55.86	3000	25	599.24
55.859	3000	25	599.24
55.859	3000	25	599.24
55.859	3000	25	599.24
55.859	3000	25	599.24
55.859	3000	25	599.24
55.859	3000	25	599.24
55.858	3000	25	599.24
55.858	3000	25	599.24
55.858	3000	25	599.24
55.858	3000	25	599.24
55.858	3000	25	599.24
55.858	3000	25	599.24
55.858	3000	25	599.24
55.858	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.857	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.856	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.855	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
55.854	3000	25	599.24
